size_sqft,bedrooms,price
1557.3922936754354,3,874537.2367512571
1128.4242996661833,1,667268.739744375
1573.4189702411977,4,852444.8331943377
1828.797187236258,5,913328.2891514795
1397.3099002703393,2,800600.4182575825
1915.3342269960144,1,845703.3647752521
1897.823586855462,1,873875.3066820587
2009.119849643042,3,898710.0731869958
1601.5729379594059,1,782219.8208257116
1686.2175099418037,4,920082.8612590923
1934.256186499327,4,911287.4151926624
1644.2181811206926,4,795406.0180913988
1359.6297676629363,5,792812.1562324225
1375.4371490416415,5,880638.1785807051
1581.5664861321218,1,763337.6813215398
1122.8315734161345,5,798743.4781256546
1467.0223253907423,5,811282.337809758
1838.9641354690762,3,818485.3578354288
852.6238446504157,5,747690.487501547
1970.3446305383545,2,871518.5971822655
1846.712265610948,2,925949.3451978408
1372.0706152508571,2,821994.4662896034
1673.017248361543,1,866753.421457925
1510.944318071898,4,874613.4464615325
1878.997110531605,3,910799.9718924597
1804.8049428309823,1,785232.7201188764
1089.9787830450973,4,746838.0059803611
1686.178724039253,3,875347.1347697981
1448.3116439070257,3,794079.87831787
1534.84977115543,3,820073.0262098835
1291.5484297090554,2,791463.1857514352
2034.4411207362505,2,938441.682667919
1822.0185459707727,2,821059.6330243592
1288.0686508081099,3,803653.997510655
1109.6168179269303,3,767329.4761242799
1394.2982107066455,2,741418.9349937461
1640.3507938273917,3,824003.812212351
1582.0617531838668,2,820758.5219681659
1885.939847430473,2,925067.1042989134
1746.9759166542558,2,827865.5765683358
1800.870707725872,4,900862.925624552
1608.0566201831311,3,881200.8502280286
1093.210380936703,1,785965.0996308384
1451.2904406559296,2,800305.3930065407
1828.0269219725997,1,759258.2210294534
1494.5431214426062,4,865954.3723909031
1660.927110587124,3,852409.7000069424
1414.37550542616,2,750790.9610300043
1201.0564454374464,2,774632.7030236825
1472.996780786167,2,869752.6755614725
1602.7142329097962,1,811848.1322792585
1313.293684161567,4,731520.3916702379
1439.2866265429993,3,861835.2766873601
1228.1610274042052,4,781974.7623965516
1845.7734752692288,2,890741.1707960673
1421.66327272359,4,818379.8809872476
1945.826663537855,1,883495.5445109173
1968.6243551622724,5,955979.7060054595
1485.6862105834768,5,874701.4923003123
1207.4653802357952,3,768210.2441231871
884.2306366799988,3,673738.4518672196
1068.3888780919624,4,760057.21210008
1097.849552530402,3,774154.4088562458
1923.5408882384513,1,831093.1141543768
1544.7473761680837,2,763788.5870005398
1626.8813572275963,2,876159.7562488394
843.8736973194622,4,779560.5244073021
1150.6100712348216,2,738644.691526817
1776.1239329338862,4,903751.1020688231
1596.0322337147759,3,847317.0472230769
1465.8384163943208,3,721653.3770662996
1679.4527075800368,1,825570.5612496911
2000.7393418407446,2,948772.0009835467
1443.6872609388847,1,727888.7061815638
1530.810940797421,5,799912.4657598217
1567.7790756193915,1,767986.281041577
2227.632890582198,4,942008.4978366694
880.1931206742923,4,745120.4645184942
1714.9669044366424,1,876519.6589781161
1475.559325372281,3,862487.9075479402
1680.031517855254,5,903563.5639761448
1312.7882338015827,1,687658.4226187567
1495.310490742465,3,750348.6706551469
1723.4231738396486,1,854583.3805703376
2443.8730603131526,2,906417.670845778
1752.4108568206213,4,897648.1513498117
1255.5803205908474,2,767104.3255535311
1382.872095393189,2,760378.5417110232
1373.9757674848438,5,720460.3503004768
971.3070482109955,3,727906.5397310584
1410.9729424895688,4,834449.4011789493
1729.8487245465235,2,819128.4999872941
1127.7303642769614,4,719314.0471471277
1824.5447953151777,3,885151.4734488635
1656.3324463253014,1,755049.1862327217
1289.7300034086886,2,786825.8180167675
1467.5411087986458,3,851391.1160057611
1989.4965422923099,4,839703.8198366835
1730.0643440517597,3,835286.1108533383
1512.6350964694443,1,785323.5725566798
1438.6950049117047,3,803189.1042217311
1532.982721135498,4,800777.1694076099
1356.470932617309,2,720714.2852547468
878.5751482842956,2,669737.931153023
2122.6533731604195,5,982842.3318618649
1556.5974997598205,4,863006.6715333718
1629.444179536761,5,891608.0260901995
1492.6276750369275,5,893712.5746049387
1289.4649597826237,1,705210.0684744756
1454.2226557153688,4,806641.0180319207
1030.1815713417066,2,708039.2077302285
2193.1259494159913,4,839463.4214844118
1139.6464004732811,1,729106.0311583562
1200.4101148458462,4,774887.1577268009
1377.92223868408,4,762571.8010075082
1896.4227174557132,5,951207.8054456811
1514.3526997787963,4,864907.6338098106
1139.1592611908613,5,796041.8201372151
1886.3015082272018,5,846181.0957650113
1729.3001880356444,3,817353.6853967031
1671.5304871649357,1,828036.9071016117
1724.720272351252,5,863971.4125005201
2228.308570174735,4,951862.4393807456
2165.5284685108336,5,920749.0333166657
1303.9853970990114,5,817393.6417008186
1997.1654978433457,5,994681.4129545325
1624.95045692767,2,835440.6288360786
1659.728744841325,2,867600.9915758715
1002.3187505070014,2,745521.895245282
1458.8842703835412,2,778271.548647156
1266.1529228990305,3,765485.0729564253
1758.417644467993,5,950343.2946178789
1831.3241501208415,3,903939.9084346168
887.6540946951066,4,758212.5631910539
1503.3895407987188,1,792274.2512493113
1846.5584514382756,3,861702.2699264175
1453.9963113059664,2,780909.3777551027
1728.7190935007093,2,896260.6484518247
1615.349640288125,4,850730.5262630102
1612.498069585788,5,915155.6161694663
1428.6055065795108,1,828354.4139068379
1145.025758759287,3,787929.0003089954
1173.5409557724918,5,818383.2391942793
1722.805754336595,5,952981.2171613493
1515.837476655665,3,784026.2484359496
1468.4463266178325,3,792828.9686925269
1382.8329873032942,3,743535.5966527896
1418.4433463557746,3,740422.0063361167
1824.0735383464419,2,856560.6207253266
1409.426775439592,5,839439.6799148279
1107.6805860095294,5,794596.9127159449
1733.095532662052,2,814065.9187129033
1448.5370008405848,5,819214.5990209049
1519.4187596598329,3,852364.9393403665
1992.273491919853,1,815188.9458355784
1503.8318327948477,5,846196.7701671049
1596.7551019356176,1,854653.5743434395
1156.3229526105024,1,712513.9774611099
1444.099164294712,2,773091.386651461
1692.8578135625803,4,914427.7665430042
1043.3878798476273,5,706260.47248215
1570.2535279347128,2,780484.4934888058
1540.2373217934419,2,776618.4873022661
1522.3862366762319,1,816798.1154470119
1821.147669597473,5,838644.3134642306
1610.3315544545565,2,869204.3602650017
1953.4215695069333,3,895551.4269688415
1211.9231453217892,2,789977.9936466983
1550.7773701655044,3,873772.9293883222
1535.3400359169843,4,804937.2311178026
1189.223651873476,3,759793.7648892233
1796.8885006274038,3,859317.0461506059
2207.4019917558453,1,909714.5465311431
1504.8981776548508,2,778097.685691981
1661.5063264821301,4,903637.7647218131
1535.355542744598,2,798921.5617459469
1295.9245990278473,3,764901.2114435144
963.7719166593952,3,763420.8147567739
1298.2679550713904,2,797135.1270685
1092.4124857144807,4,768136.0611047863
2021.2306234177354,4,908126.0090191629
1475.4670918230283,1,839168.5039074817
1406.2242012858487,3,755846.3860626877
1776.7461474363417,3,907709.6329752294
1173.4746691432335,1,751283.5637579795
1279.9407885986343,2,709733.2156208608
1530.4216807745863,3,823432.1097266297
1818.6306974270442,2,804523.7542320319
1660.5055135506364,4,844974.9347220426
1584.4975427547647,5,871415.9292202254
1533.4353205708048,1,750446.2173100049
1630.0707566580325,3,744501.5478916268
1570.4958715387763,1,792579.1090185073
1201.0083175669192,4,784763.7428760155
1523.8237664899455,4,819209.2586411494
1187.8934023246743,4,773205.2341289943
1534.324762870247,4,828993.8671802274
1365.8056175535276,5,780138.315969106
2271.814486834858,2,1016811.3282860814
1498.0316848744865,2,812325.2053244433
1088.7281301215235,5,753937.8706373501
1469.7459367969227,2,761562.9090218362
1665.8076236913664,4,843942.7941461881
2012.009183845757,2,877563.2457880572
1333.1642800183845,1,756495.688187496
1035.271607792908,2,762197.1384764893
1755.0511034292945,1,798726.404698869
1095.8203882301045,3,749356.6321995778
1379.1533675477544,1,795233.1130790256
1432.7138543467017,1,745934.5958930032
1489.1099640099676,4,800855.9628455801
1716.7493371223006,4,808650.6842901432
1304.9097153140838,4,862132.1863402482
1427.8812243499717,1,792335.6425141867
1505.7188941151835,5,823214.1750367369
1554.8793872556364,4,815330.8750309556
1539.3481524123767,4,795827.3808318524
1640.8017325667738,1,816628.3264576239
1763.1518528925212,3,848681.3083533267
1627.7902346952903,3,801306.8351141572
1646.0756570527656,2,795424.1009291781
1035.3330499760568,3,760388.6541981769
1525.0683097497042,4,819254.9087135418
1653.8522644004827,5,823571.2270971969
1728.682358371135,2,843749.9977443003
1302.2947677298616,5,781963.3748633093
1312.2882175334066,5,837054.7785284952
1337.7697974149205,4,861076.2388350485
1670.924169967403,1,738268.4316743882
1820.1643164772627,1,814351.9454174391
1387.7619678125195,1,770337.8121556428
1782.3886940881148,3,862771.8553098413
1547.0439427493782,1,843541.9549708491
1472.714266851269,4,824316.5090211553
1446.5847310546094,3,813559.228791289
1733.9834093806471,1,844350.2045091003
1607.673345036121,5,837147.4705455042
2192.747628294291,4,975302.452949633
1254.3326071008028,4,802002.8805567973
1665.4305106089928,2,833905.2693530726
1351.2396970565462,4,726512.6014791665
1249.2139039034068,5,769418.3961468955
1506.7398588895085,4,838642.1508502251
1551.205743822111,2,805412.1669004048
2385.452066518028,4,1019340.7219848228
1454.7562552950394,4,852135.1158192088
1170.946381154595,2,754553.9897390489
1591.9032152483157,4,876827.7043210239
887.6079887360895,3,724773.2004979108
1482.4129652187203,4,805782.3437799185
1514.807584688548,1,787432.320971632
1748.3801148835635,1,785754.1401913395
1802.086674828354,3,929111.3652818736
1358.9291143276848,4,754428.5411276616
1464.8157956110201,5,755302.3548516948
1280.1637508167987,4,875256.0624202685
1171.5812335576918,1,722170.4512339873
1602.9684338141903,2,854324.5011475466
1127.9243354210203,3,777343.9498609343
1385.6119298284411,2,821226.0757790225
1211.4478120302288,5,816705.94001928
1674.904955887078,4,885378.2289888585
2050.429029779946,5,850476.9703003046
1119.5236051590007,2,692969.4626323843
954.0944551307292,4,626623.1221527957
1472.5339343949797,5,807259.2761841158
1514.7093387873276,1,766325.724961867
1575.5977920271894,1,793944.4487537047
1376.1038454296965,3,754789.3789819118
1449.8082103523705,1,761868.372583356
1620.2531231621806,1,785929.8900702158
1822.1292677934516,2,871799.8397954314
923.4853689045151,1,711592.3880520066
1399.3181682905613,1,775445.5745234146
1574.142638182319,2,838558.1085711388
1234.6071686167793,1,744862.8856519569
2029.3508895301898,1,927763.2668504284
1319.377035931379,3,857053.7424252179
1497.6121938978151,1,686719.8677049835
1676.8066290526872,1,862153.3819399459
1332.6145633594317,3,733286.5904204035
956.0280856586749,2,709517.0004508264
1381.4036419250401,1,774106.8648863579
1818.8321667781122,5,926727.2350387946
1408.9314619644583,2,781570.2457409619
1256.0697095623063,2,755897.3179511039
1787.7016628508165,1,850522.1564491295
1410.767531193084,3,785092.4824708586
1356.9517559049348,2,698273.105997765
1554.836826898993,3,824800.4826465491
1741.2250628856361,5,858467.366291379
2224.5140595197636,3,912041.1834963909
1758.170832297227,4,839208.044622488
1857.9519899165034,3,800581.2098207115
1358.2101403036434,2,758490.9668843227
1202.2395682091571,3,761435.053023746
1528.6994048857368,3,850886.3092546638
1542.150974577879,4,813958.0224302488
1186.446177590621,4,836660.9580326123
1457.411641028796,1,800684.3989142255
1629.7952805157393,2,778519.7121423929
1618.118018505424,1,786729.8696105616
1661.2863560152816,4,939893.2898705557
1597.2894190412328,3,862910.1921625969
1357.8974022189832,4,783346.1589921999
1355.829812005347,5,854755.6124620155
1150.3145806018372,3,701607.9684382218
2045.4325117555286,1,861070.7647146992
1514.0351093857878,3,724328.5313642977
1442.5440832615445,5,858806.1307580943
1231.3623755642625,4,735022.8863454761
2390.6973706983335,2,957102.4213184962
1188.0015903331314,2,681982.8649240838
1381.345622318178,2,786658.8485054647
1634.7510508858181,4,851288.9215081625
1690.0638897232834,2,775258.0204761534
1797.3796165647052,5,879434.8019735664
2052.282552330779,4,934738.7496526425
1661.8472966382137,2,846939.7351108042
1193.1907600099998,1,793106.4029762724
1432.9164624634655,4,866639.9553859218
1602.3497117541656,4,820620.9167790471
2130.4678124517472,3,900194.2950307833
1090.658356472711,2,669092.9176240664
1870.7729515675683,1,811349.5707528337
1563.974310863925,5,890921.5923578681
1761.3491605688441,4,813478.1921710466
1479.4015850092203,5,835095.1571557655
1257.270210962102,5,789246.636291779
1735.2618338203997,5,857033.772096757
1706.3293081316863,3,800046.5589715992
1801.6170897219165,5,823517.0283330895
1506.0086093864095,2,749348.4873367767
1330.0533930040451,2,766085.4472618302
1042.3639014928476,1,726531.7958107332
1755.811980441822,1,895523.4167096348
1637.1668447331958,5,883069.3657649744
1220.265210140812,5,818358.792366193
1348.4278980110128,3,852045.6634983404
1369.972356414568,5,835128.1925618936
1065.1046704052746,5,806041.9931054774
1264.6952810184598,5,787461.4752009528
1169.8508929580937,4,799423.2042833352
1386.256296433619,4,817926.0327851454
1288.3907505011312,3,767236.5754227904
1021.8985237399754,3,790829.8229264511
2116.7770691708447,2,862896.2153000832
1885.762219308769,3,850040.7516459301
1276.2941735440043,2,806837.1383426117
1591.7264189960829,5,900356.7177219619
1635.2395269463884,3,839850.9986972346
1867.3257564320431,3,894706.3837468185
1264.4184920019763,3,793290.6890767827
1837.632035194728,2,875374.3907825608
1345.6284087379195,2,781859.3575793067
1109.2412787494159,1,681044.586970178
1727.2409677943492,2,890432.653064306
1897.2275272367285,2,863338.8990029468
2286.3726920592053,4,931923.99931019
1150.082420472936,3,757378.7140416482
1719.6759055242367,2,853270.1869122471
1387.0596268619402,3,810484.9302624549
1745.0076131572093,3,898012.7825254945
1068.853134630625,4,737201.2290294338
1131.1690672904308,3,746004.1562698466
1277.2375530500549,2,726144.6466782034
1533.6892137004254,3,830412.7946212118
1317.6756200384934,1,717835.6264466596
1707.7163031740258,1,798792.2682376929
1818.0683854773742,4,926590.3649974613
1689.8732623736068,2,839636.3801787749
1995.6362918982604,4,976197.1701684996
1634.7479888366029,1,856323.3391210912
1144.9309868979499,2,744717.3318668515
1919.012954061502,3,904570.7734744264
1328.4531293182008,2,759581.7329495604
1783.125549905671,5,937718.8952975924
1982.120264966532,2,901306.6258581764
1647.0064032191199,3,877843.5899089528
1061.152356050605,5,740132.843140326
1234.5363500470626,4,727773.6070094256
1906.8233400655406,2,893318.3850469453
1459.2631943071551,4,850779.0993185315
1533.8720604826497,2,809104.5540141084
1737.647324849083,1,850921.1743823526
1718.8968586240971,1,790321.4377181157
1593.6399437156383,3,869427.1100030746
1447.3994886338603,1,822400.6564148857
1416.1994662802929,5,870743.175310291
1767.3696475874028,5,898085.2792119519
1676.070859320338,2,879152.5162803016
1432.8099998146631,4,772191.0750253783
1834.6336938979423,5,928172.9503782354
1471.289765461065,2,823490.1614643758
1254.501347699682,4,805859.9111479865
1282.3087903289966,1,708200.7843498918
1216.3777491070703,2,758122.3172146723
1428.2769950188938,4,806845.7788268317
1880.1172835008579,3,805125.1363232475
1268.4714456908473,3,726216.3034112277
1566.542728305431,5,903428.0180273739
1312.993196311776,4,780422.1985915804
1431.9072876185687,3,844988.5330513071
1056.9876364044244,5,811003.8069854795
1443.8385312530388,2,811740.5659700793
1451.8883860585113,2,766762.6642705038
1672.0863832107086,4,898744.932197352
1576.9842739766111,4,852399.4222198426
1150.4823625143863,4,768873.5425975929
1835.2594732130628,4,853882.4271613457
1573.0909120665985,3,808125.0702245039
1569.518055153246,3,791631.0461166144
1507.2452939844584,5,884669.35967561
1354.672765833334,3,850215.8687000077
1575.3407019246179,2,850508.7436459311
1652.6765307785747,5,880438.6906163376
985.9312925963335,3,710194.1222928469
1348.3717487961712,4,821763.5622358975
1433.5159088789233,3,786349.8230517821
1586.8511817082835,1,799378.737837562
1867.9933017781377,5,878380.0770624619
1278.4777556209654,3,801151.6297076619
1360.6114459546475,3,817946.390429981
1356.239766806035,2,810477.3834648139
1269.5417229686375,4,810828.9344839774
1405.8440514663212,4,832570.7348875256
1741.2406659963913,2,801670.4385721289
1193.8493513906963,2,701465.8140262997
1638.344318545871,1,823144.2250616251
999.4293309944994,5,798933.1954683079
1341.5986010673382,4,790798.4867955436
1411.153209934604,2,784231.929126435
2012.4579018742195,2,892882.2654884487
1427.5593085741937,5,758229.1420124943
849.6269579647245,2,692549.8291814427
910.333327941625,1,656865.9179052494
1520.2088759040043,5,873080.814898479
1694.1312567369725,1,818690.1346155695
1622.6367572881759,3,829904.1148850527
1560.271031740297,4,834549.6241581198
1858.6778792517,2,851481.2324509834
1348.1226337788605,5,763200.140410194
1778.4731668080476,1,873259.1124788376
1020.3955344920748,4,718315.0383376186
1238.5156501185802,4,764222.7272809508
967.8875815204551,2,707382.3828507423
1427.5464097990623,4,772336.2342089722
1496.1216348200971,2,779338.7039193781
1544.230447667956,3,899621.2013198419
1528.5650058661406,2,818611.0756434964
1231.7340007564817,1,702400.0070895463
1452.9277466760352,4,738273.4057884199
1060.7659994182754,4,790993.6496125893
1918.968692539675,4,864931.0334894254
1418.9121781305996,2,763689.4016673758
1363.3341642868927,5,803750.7782931407
1986.682098533225,2,851077.6054846466
1137.3260399352312,1,716669.2346572096
1172.3238657904094,2,718961.8485583332
1181.1339025394304,4,797049.4531901405
1489.6385854901555,3,818757.0132942997
1639.4894888912793,1,867393.2496067303
1731.9026404353501,3,914836.5489402548
2281.5985952484907,1,887495.0715676188
835.1702637397709,1,652250.0393426458
1692.620676737325,4,950843.9517077714
1342.8608282283305,2,725376.5693602256
1334.075455333368,4,832038.593367145
1324.0683615238368,4,820252.2203517434
1237.369098757608,4,748768.4489240353
2015.3574503810355,3,875736.3886065959
1762.6891981041708,1,906081.8101468085
1516.9587935672125,5,921050.6877731703
1915.3047257461,2,891951.4762512222
1056.2413104103373,4,694675.2628401952
1110.7884606007221,1,765216.2376963656
856.6096803415937,2,628572.3306704189
1300.1756379630137,5,837639.5758456032
1558.509558011426,5,790761.2294764526
1540.8575733797002,4,837659.103343809
1554.802573317964,5,890263.6945133291
1086.6829506801755,5,657588.5946811741
1750.9464227842066,2,824035.1916831026
1581.8882554716993,2,820872.3640120284
1729.9162844397995,4,857617.7133388043
942.1713467229845,1,657747.8593930758
1603.447257639337,4,843281.4876013785
1153.6704280247418,3,794161.6299699283
1390.8030242345915,5,880102.7406413836
1670.309469590915,1,843856.551113312
1537.328081876774,2,868853.5051863941
1254.5380060662044,3,749425.6182538861
1511.8819468553254,3,841010.1367217355
1050.539405426907,5,723343.231345398
1855.0802187694887,2,981159.4173160219
1448.4147941511246,1,779720.545455
1845.5649832765978,2,894365.9742313403
1352.0404938711872,5,747868.6925874284
1352.9272034780251,3,819780.278462529
1280.7439640086461,5,810081.883082747
1772.8521795079225,4,897677.5883191883
1297.1706528014572,3,779033.6047852483
1703.3786297245529,5,876816.2666523913
1395.264280699213,1,753821.6275568216
917.2110100325141,1,676511.6786894238
1338.9057796640602,1,814734.0506778224
1156.2675356911454,4,753432.8248475443
1520.1708171047012,2,893982.0972196269
1152.877679297653,1,724973.0581824743
1787.792530214385,4,937801.3366290082
1482.6772418940918,1,827638.9477711469
1456.7212015723783,4,759672.3410339679
1706.7676413362747,1,768143.468743241
1799.1720802227587,2,826721.7435118075
1503.9703744691044,5,783967.3191919898
1278.6399101352129,1,728632.6963843462
977.8091151663612,5,752130.3589538846
1304.185072889446,1,775697.6917916575
1324.8363260056115,2,775693.5952641171
1542.117235897689,5,852790.6938458744
1406.455935658592,4,854111.7200206689
1716.3798916154285,1,859543.7075075124
1326.105018618793,1,830012.5532091586
1492.8876499441176,4,836184.730753441
1865.1962329590667,2,769296.1939907247
1612.54756418649,3,852346.5062598755
1491.9887374934306,1,874319.2212954971
1329.4166674194469,4,840334.4438907482
1320.030580985507,3,832817.5073555444
1254.8160241144155,1,744660.0792501839
1347.6979402651302,5,854111.095204783
1736.6997516232943,4,924923.0965865183
1443.4335186123194,5,821448.020752101
1105.0680791856307,2,708880.9362667545
2040.450787917935,3,930469.2643062685
1605.989557343549,4,887848.5815326978
1087.9169798460491,1,600610.2951218322
1377.4453218277529,1,755148.9832499663
1543.2659148485254,3,744649.6946901076
2021.3776279892131,5,933944.8838851585
1177.5662625223392,5,854546.5054510708
1802.812215806784,4,859545.4644772839
1929.845928091703,4,895928.8960216508
1321.403708477629,5,839330.0982470803
1426.74591434193,4,856565.677927234
1199.1072257878689,5,829085.9659642505
1448.9616576759086,3,807305.8164420163
1499.0230076971206,4,852642.815010179
1707.8949994247112,5,903484.432970456
1837.0550413061342,4,862520.079347258
1285.571180613506,1,676360.9976365473
919.8024807322016,1,644683.4756547234
1503.6265662171274,2,858202.0184955318
1598.0612589905923,5,951179.5540258024
1584.8253063055124,2,811627.8188848412
1411.9980257472869,5,885166.8465372393
1547.4256298991804,4,826640.6864013063
1964.6334425056743,5,942595.3442796319
1624.5202506887529,1,782845.4462540768
1397.9894724990747,4,852220.0465697387
1359.9406548712013,1,734244.6824130836
1459.0442926966807,4,786923.4327237683
2001.021988549192,5,937053.9974711282
1455.0097871421408,5,869572.4184371982
1504.0616966437876,1,792277.2298722159
1365.305928719109,3,771993.9977708209
1839.6950072325894,5,870157.9764372027
2097.9511764234026,3,855155.5428698849
1645.1839148294166,4,837882.981177831
1534.8318711356278,3,815153.1833724554
1521.0348499522704,1,810944.6953340113
794.7079633642763,2,626363.1383102031
1733.5452592854451,2,868765.6506608562
1550.249924798753,1,770278.6493274402
1638.5026151982174,2,804379.6469404058
1296.5613417748887,1,798329.8321847802
1394.6629363068726,5,726945.3922843778
1386.692519049048,3,745531.4958603384
1816.4868952219117,2,858793.4634742077
1396.372049019072,5,826148.1289946865
2134.798096632939,2,846184.2769685063
1639.258725704511,4,835298.2886724098
1127.2952020012806,1,756233.7437095385
1471.436112024413,1,733345.2828162198
1314.4974633530753,5,854839.6344794879
851.6852590539927,4,684656.936346987
1989.8412820341368,3,828254.4683787795
1720.9427626660013,4,902533.1180494664
1669.9621953697938,4,870620.866197561
1559.6210980899114,3,767094.3326312294
1095.3947293922688,3,720459.8921111117
1364.914858133369,4,874683.1977321586
1762.5342324352039,2,873590.2555361147
1194.6339910652491,2,789649.5607623539
750.469205124756,4,649551.7501854738
1441.8681976657222,2,838547.4136465094
1467.4727337917384,3,752186.9716897238
1550.6690249244127,3,768427.6564323141
1728.5555930543608,2,874544.779289179
1701.2817436693626,3,797987.4967025111
1587.6309415731764,1,861476.0076640568
1868.6594164260127,3,831262.2998413469
1054.3090657560056,4,710893.1387090534
1661.3745443432172,5,920174.2805238087
1697.9615090010827,2,810802.9872294394
1138.131314175928,2,766669.8295318699
1059.1388173952832,3,691109.5325739685
1286.2173620573196,3,765455.0955892956
1311.5375672454124,5,840711.3587544473
1736.0258390507292,5,853655.6863109935
1325.6383648926715,4,839523.9794950007
1253.0954445156387,1,726145.7597095638
1326.5098789916324,4,803575.4249434801
1845.5897002462634,2,822099.6451830566
1513.9130123130856,3,786689.8725267857
1456.2246923929265,4,788354.7504213986
1476.9983503896847,3,786500.7722693541
1897.6181002979567,3,948419.3801275466
1285.2484820190275,4,836176.323347408
1904.6524872820312,4,920909.4308183148
1573.148889676451,5,831822.0707121744
1461.8741854073958,1,744454.1951889795
2260.2701493802842,5,943064.0552077405
1193.308153060421,1,717642.1180534959
1403.8942721298981,4,823906.137566081
1140.2706282508,1,744819.5753894853
1795.7385911608508,2,853809.2730722368
2016.7566800955037,5,960634.1272439054
2010.9768344213917,5,974413.8823886762
1877.1846259438014,5,898022.989969455
1450.7138596612103,3,850063.7003593784
1400.427706753046,3,757727.6462840592
1008.6490682517805,4,765012.1089636629
2120.762060554538,4,943015.7345497923
1650.6934234445403,3,849136.8183818383
1362.412928539155,5,805522.2683965514
1908.4170666960904,3,938407.9155415983
1218.1706449719998,1,710101.2646644189
1631.9866102668022,5,924255.918922037
1458.2112597127496,3,863239.3093990642
1701.6031419640904,4,884333.0490592491
1490.9279382441637,3,800853.5641911969
1074.7216326666328,2,689938.9580498735
1532.6729118010114,3,741106.2322547754
1824.6592425626086,5,925033.7884094444
1501.2350782438045,3,770762.5120968069
1742.5345364767259,4,834796.8876574583
1196.341154297784,1,752381.7210469454
1502.1217620190444,2,783186.5171407314
1322.6468634734267,5,821780.418681056
1734.094252031413,4,890560.2718290051
1519.4474686785986,2,867688.550423717
1717.0221029009838,3,862006.9253939132
1836.3131278473597,2,838551.7768722527
1717.4855725364164,1,821144.2733204246
1591.9355302880933,2,793433.6510710644
1210.5363224465784,2,823086.7213944463
1509.1641667999297,3,831538.8938032239
1350.07287939525,3,811399.8254571549
1406.7808129887321,5,882320.6227071672
1397.6397547749248,3,762669.168167721
1216.0223275653266,2,691824.4707272442
922.798423259803,1,680194.0850118947
1309.55708550167,3,723773.1225017615
1568.0138355772476,5,840798.2668199339
1105.5468863717529,5,686841.9272403654
1514.7046709414874,2,748579.5593464307
2080.0805272932894,3,968331.6958975134
1816.9169665756717,3,888230.5291026705
2003.0624527361588,5,1007457.3007727631
1627.3383630798178,3,836675.3825675948
1860.2529468959337,2,862064.2421595333
1292.8105808596638,1,756324.889175886
1316.6979198934048,2,910552.8769687719
688.2579381587582,3,710990.6183386679
1865.8436422126897,2,832227.6710367585
1972.0971939459657,4,931271.1809113552
1344.046826395819,4,808031.0574124216
1433.8144880808295,3,831922.8087886559
1283.8413658927116,3,851020.2463917804
1624.7960654432475,1,830974.3151762048
1847.4797635909722,2,847715.9837204338
987.1684078356877,1,767264.2701663336
1632.8315591926757,3,786674.7486742776
1426.9984684842564,3,791013.351036827
1544.0183175900067,5,888981.6395253632
1647.6982005022874,1,779965.5674567351
1453.5392683681537,3,804566.0585955402
1478.923943978266,4,798153.3762448267
1445.8374497336083,5,833717.160340802
1801.0948605364845,2,826213.1159090413
1635.627988038249,5,872574.8287627
1576.1750613212082,2,800526.6101103786
1128.714483672315,4,816258.2579332999
1396.4260770360538,2,796776.6784966389
1779.6007481017523,1,864853.3263006853
1521.308971937177,2,809608.0232031789
1707.8594408767415,2,820037.8251223102
2039.95354009829,5,955583.6627916234
1821.5818207626448,4,895996.4400020316
1537.9475013099227,2,709974.0447032435
1356.7032489412818,1,760548.7071753052
743.9351211832305,5,735786.7883956305
1459.4845232581442,4,794063.250832659
1412.1962512549453,4,848896.1450166871
1627.1098583186126,3,852103.4421224261
1463.8284319075938,1,762617.8702737913
1413.8844821689618,5,851175.3409323972
976.1803208478339,5,735968.7769930607
1228.00965125498,1,747113.6627981034
1652.9953122401673,4,847142.2917685463
2024.7722893398084,2,916419.2221257442
1480.742384876313,1,835406.6188883564
1608.343322072237,5,847057.0400041933
1795.7434470858416,1,874322.8937494587
1266.7318191399252,4,776053.236796499
1620.0442129856326,3,824963.0568691193
1287.8529681003524,3,761002.955600118
1769.4473315473033,2,780980.2514947526
1555.4209143855198,2,829990.0173441499
1599.5355441944318,4,859278.2584037338
1275.2204207744232,2,766057.6915155787
1722.1097078832354,3,917160.5636976296
2135.413876369305,4,1010959.3429508549
1207.6264913715381,4,829690.6909047908
1408.0722977057428,4,804039.8776624353
1579.4822422504276,1,787864.70683895
1745.921863598745,2,803539.6414394763
1342.1361144131592,5,819057.971357742
660.090912957178,3,664146.4991807933
1917.7568482492075,2,896734.0285133477
1738.1518358752428,3,815113.4741631912
987.1157408540005,2,692710.3833883904
1327.7293624661334,5,746193.4617469689
1980.4547288581978,3,872840.3019890604
1944.3389255373597,5,960686.3890421204
1791.5920068036835,3,823429.5638185552
1457.1662698120413,1,847049.0553070137
1534.896225643753,1,831637.4198313599
1470.722258462162,3,829779.6525961077
1848.4719349806512,3,931066.393500916
1247.247278051467,5,794663.1593909047
1268.2601035347386,4,758785.8393941357
1813.0823760508047,3,867517.1347319272
1496.6915633465314,2,730650.6715128197
1923.5402066361426,2,923866.7610943716
1308.5463379058363,2,751582.7977038977
1493.5664918983525,1,753633.6977033734
1233.276104546814,5,771407.9005248189
1512.2088044270702,1,787860.6423244051
1066.4359189003603,2,726743.3862338696
